PType,PID,Timestamp,FrameNumber
H,1387,8582.612,1232
H,1390,8587.122,1233
H,1393,8591.228,1234
H,1396,8595.739,1235
H,1399,8599.842,1236
L,1307,8604.355,1237
H,1402,8608.458,1238
H,1405,8612.97,1239
H,1408,8617.075,1240
L,1314,8621.59,1241
H,1411,8625.692,1242
L,1317,8630.206,1243
H,1414,8634.317,1244
H,1417,8638.413,1245
L,1323,8642.932,1246
H,1420,8647.036,1247
H,1423,8651.543,1248
H,1426,8655.651,1249
H,1429,8660.163,1250
H,1432,8664.268,1251
L,1328,8668.78,1252
H,1435,8672.884,1253
H,1438,8677.399,1254
L,1332,8681.515,1255
H,1441,8686.032,1256
H,1444,8690.106,1257
L,1337,8694.619,1258
H,1447,8698.72,1259
H,1450,8703.236,1260
H,1453,8707.33,1261
H,1456,8711.498,1262
H,1459,8715.945,1263
L,1341,8720.048,1264
H,1462,8724.561,1265
H,1465,8728.664,1266
L,1344,8733.177,1267
H,1468,8737.282,1268
H,1471,8741.793,1269
H,1474,8745.908,1270
H,1477,8750.418,1271
L,1349,8754.529,1272
H,1480,8759.033,1273
L,1356,8763.131,1274
H,1483,8767.641,1275
H,1486,8771.743,1276
L,1362,8775.845,1277
H,1489,8780.379,1278
H,1492,8784.461,1279
L,1365,8788.974,1280
H,1495,8793.113,1281
L,1371,8797.625,1282
H,1498,8801.73,1283
H,1501,8806.241,1284
L,1379,8810.343,1285
H,1504,8814.858,1286
L,1391,8818.96,1287
H,1507,8823.475,1288
H,1510,8827.578,1289
L,1404,8832.089,1290
H,1513,8836.196,1291
L,1412,8840.297,1292
H,1516,8844.809,1293
H,1519,8848.914,1294
L,1416,8853.401,1295
H,1522,8857.53,1296
L,1424,8862.042,1297
H,1525,8866.145,1298
L,1437,8870.657,1299
H,1528,8874.763,1300
H,1531,8879.274,1301
L,1443,8883.377,1302
H,1534,8887.889,1303
L,1451,8891.994,1304
H,1537,8896.506,1305
L,1464,8900.611,1306
H,1540,8904.715,1307
H,1543,8909.227,1308
L,1472,8913.335,1309
H,1546,8917.842,1310
L,1481,8921.946,1311
H,1549,8926.458,1312
L,1485,8930.564,1313
H,1552,8935.075,1314
H,1555,8939.179,1315
L,1491,8943.691,1316
H,1558,8947.794,1317
L,1496,8952.306,1318
H,1561,8956.416,1319
H,1564,8960.923,1320
L,1500,8965.028,1321
H,1567,8969.54,1322
L,1505,8973.643,1323
H,1570,8977.746,1324
L,1509,8982.26,1325
H,1573,8986.362,1326
H,1576,8990.874,1327
L,1514,8994.981,1328
H,1579,8999.492,1329
L,1518,9003.594,1330
H,1582,9008.107,1331
H,1585,9012.21,1332
L,1523,9016.722,1333
H,1588,9020.827,1334
L,1527,9025.339,1335
H,1591,9029.443,1336
L,1530,9033.956,1337
H,1594,9038.06,1338
H,1597,9042.165,1339
L,1535,9046.677,1340
H,1600,9050.78,1341
L,1538,9055.292,1342
H,1603,9059.396,1343
L,1542,9063.907,1344
H,1606,9068.012,1345
L,1547,9072.523,1346
H,1609,9076.628,1347
H,1612,9081.14,1348
L,1550,9085.244,1349
H,1615,9089.76,1350
L,1554,9093.86,1351
H,1618,9098.372,1352
L,1559,9102.477,1353
H,1621,9106.58,1354
H,1624,9111.092,1355
L,1563,9115.196,1356
H,1627,9119.708,1357
L,1568,9123.815,1358
H,1630,9128.324,1359
H,1633,9132.429,1360
L,1572,9136.94,1361
H,1636,9141.045,1362
L,1575,9145.556,1363
H,1639,9149.661,1364
L,1580,9154.171,1365
H,1642,9158.276,1366
L,1584,9162.789,1367
H,1645,9166.898,1368
L,1589,9170.997,1369
H,1648,9175.508,1370
H,1651,9179.612,1371
L,1592,9184.124,1372
H,1654,9188.229,1373
H,1657,9192.743,1374
L,1596,9196.846,1375
H,1660,9201.357,1376
L,1601,9205.461,1377
H,1663,9209.972,1378
H,1666,9214.08,1379
L,1604,9218.588,1380
H,1669,9222.693,1381
H,1672,9227.205,1382
L,1608,9231.309,1383
H,1675,9235.821,1384
H,1678,9239.925,1385
L,1611,9244.03,1386
H,1681,9248.542,1387
L,1616,9252.645,1388
H,1684,9257.162,1389
H,1687,9261.261,1390
L,1620,9265.773,1391
H,1690,9269.877,1392
L,1623,9274.389,1393
H,1693,9278.493,1394
H,1696,9283.006,1395
L,1628,9287.11,1396
H,1699,9291.621,1397
H,1702,9295.725,1398
L,1632,9300.241,1399
H,1705,9304.343,1400
L,1637,9308.446,1401
H,1708,9312.958,1402
H,1711,9317.063,1403
L,1640,9321.573,1404
H,1714,9325.678,1405
H,1717,9330.191,1406
L,1643,9334.299,1407
H,1720,9338.806,1408
H,1723,9342.911,1409
H,1726,9347.424,1410
L,1646,9351.526,1411
H,1729,9356.037,1412
H,1732,9360.142,1413
H,1735,9364.655,1414
H,1738,9368.76,1415
H,1741,9372.863,1416
H,1744,9377.376,1417
H,1747,9381.479,1418
L,1650,9385.99,1419
H,1750,9390.094,1420
H,1753,9394.607,1421
L,1655,9398.712,1422
H,1756,9403.225,1423
H,1759,9407.326,1424
H,1762,9411.838,1425
H,1765,9415.944,1426
H,1768,9420.456,1427
L,1661,9424.559,1428
H,1771,9429.071,1429
H,1774,9433.176,1430
L,1665,9437.281,1431
H,1777,9441.791,1432
H,1780,9445.897,1433
L,1671,9450.409,1434
H,1783,9454.511,1435
H,1786,9459.023,1436
H,1789,9463.127,1437
H,1792,9467.639,1438
H,1795,9471.745,1439
H,1798,9476.256,1440
H,1801,9480.36,1441
H,1804,9484.874,1442
H,1807,9488.976,1443
L,1677,9493.487,1444
H,1810,9497.592,1445
H,1813,9502.104,1446
L,1682,9506.209,1447
H,1816,9510.313,1448
L,1686,9514.825,1449
H,1819,9518.928,1450
H,1822,9523.44,1451
L,1692,9527.545,1452
H,1825,9532.057,1453
H,1828,9536.161,1454
L,1695,9540.67,1455
H,1831,9544.78,1456
L,1701,9549.289,1457
H,1834,9553.391,1458
H,1837,9557.904,1459
L,1707,9562.009,1460
H,1840,9566.521,1461
L,1710,9570.626,1462
H,1843,9574.729,1463
H,1846,9579.24,1464
L,1716,9583.346,1465
H,1849,9587.858,1466
L,1722,9591.967,1467
H,1852,9596.475,1468
H,1855,9600.577,1469
L,1731,9605.089,1470
H,1858,9609.193,1471
L,1752,9613.705,1472
H,1861,9617.81,1473
H,1864,9622.321,1474
L,1758,9626.426,1475
H,1867,9630.937,1476
L,1773,9635.044,1477
L,1779,9639.145,1478
H,1870,9643.658,1479
H,1873,9647.764,1480
H,1876,9652.275,1481
L,1787,9656.377,1482
H,1879,9660.889,1483
L,1812,9664.994,1484
H,1882,9669.505,1485
H,1885,9673.611,1486
L,1817,9678.126,1487
H,1888,9682.227,1488
L,1823,9686.739,1489
H,1891,9690.842,1490
H,1894,9695.355,1491
L,1827,9699.457,1492
H,1897,9703.562,1493
L,1833,9708.074,1494
H,1900,9712.18,1495
H,1903,9716.685,1496
L,1836,9720.793,1497
H,1906,9725.305,1498
L,1841,9729.41,1499
H,1909,9733.923,1500
H,1912,9738.026,1501
L,1845,9742.54,1502
H,1915,9746.644,1503
H,1918,9751.155,1504
L,1851,9755.264,1505
H,1921,9759.769,1506
L,1854,9763.875,1507
H,1924,9768.387,1508
H,1927,9772.492,1509
L,1859,9776.595,1510
L,1863,9781.106,1511
H,1930,9785.212,1512
H,1933,9789.724,1513
H,1936,9793.828,1514
H,1939,9798.339,1515
H,1942,9802.442,1516
H,1945,9806.954,1517
L,1868,9811.059,1518
H,1948,9815.571,1519
L,1871,9819.677,1520
H,1951,9824.188,1521
H,1954,9828.291,1522
L,1874,9832.803,1523
H,1957,9836.907,1524
H,1960,9841.012,1525
L,1880,9845.525,1526
H,1963,9849.628,1527
L,1884,9854.14,1528
H,1966,9858.245,1529
H,1969,9862.756,1530
L,1889,9867.302,1531
H,1972,9871.407,1532
L,1893,9875.918,1533
H,1975,9880.021,1534
H,1978,9884.125,1535
L,1898,9888.637,1536
H,1981,9892.735,1537
L,1902,9897.254,1538
H,1984,9901.357,1539
H,1987,9905.87,1540
L,1907,9909.973,1541
H,1990,9914.486,1542
H,1993,9918.59,1543
L,1911,9923.101,1544
H,1996,9927.208,1545
H,1999,9931.723,1546
L,1917,9935.82,1547
H,2002,9940.333,1548
L,1922,9944.438,1549
H,2005,9948.543,1550
H,2008,9953.055,1551
H,2011,9957.158,1552
L,1926,9961.671,1553
H,2014,9965.777,1554
H,2017,9970.285,1555
L,1931,9974.39,1556
H,2020,9978.902,1557
H,2023,9983.007,1558
L,1934,9987.519,1559
H,2026,9991.623,1560
H,2029,9996.134,1561
L,1949,10000.238,1562
H,2032,10004.743,1563
H,2035,10008.855,1564
L,1952,10013.366,1565
H,2038,10017.471,1566
H,2041,10021.575,1567
L,1959,10026.086,1568
H,2044,10030.19,1569
H,2047,10034.702,1570
L,1964,10038.808,1571
H,2050,10043.32,1572
H,2053,10047.423,1573
L,1968,10051.938,1574
H,2056,10056.039,1575
H,2059,10060.552,1576
L,1974,10064.656,1577
H,2062,10069.168,1578
H,2065,10073.271,1579
L,1977,10077.784,1580
H,2068,10081.887,1581
H,2071,10085.992,1582
H,2074,10090.504,1583
H,2077,10094.608,1584
L,1982,10099.121,1585
H,2080,10103.223,1586
H,2083,10107.735,1587
H,2086,10111.84,1588
L,1986,10116.351,1589
H,2089,10120.454,1590
H,2092,10124.969,1591
L,1992,10129.073,1592
H,2095,10133.585,1593
H,2098,10137.687,1594
H,2101,10142.204,1595
H,2104,10146.303,1596
L,1998,10150.409,1597
H,2107,10154.921,1598
H,2110,10159.024,1599
H,2113,10163.537,1600
H,2116,10167.639,1601
L,2003,10172.152,1602
H,2119,10176.26,1603
L,2007,10180.761,1604
H,2122,10184.873,1605
L,2015,10189.384,1606
H,2125,10193.489,1607
H,2128,10198.001,1608
L,2022,10202.104,1609
H,2131,10206.615,1610
L,2028,10210.721,1611
H,2134,10214.825,1612
H,2137,10219.341,1613
H,2140,10223.446,1614
H,2143,10227.952,1615
L,2034,10232.056,1616
H,2146,10236.567,1617
H,2149,10240.673,1618
L,2040,10245.187,1619
H,2152,10249.289,1620
H,2155,10253.8,1621
L,2046,10257.904,1622
H,2158,10262.417,1623
L,2052,10266.521,1624
L,2058,10271.034,1625
H,2161,10275.137,1626
H,2164,10279.624,1627
L,2064,10283.731,1628
H,2167,10287.836,1629
L,2072,10292.348,1630
H,2170,10296.453,1631
L,2082,10300.965,1632
H,2173,10305.068,1633
H,2176,10309.581,1634
H,2179,10313.685,1635
L,2091,10318.198,1636
H,2182,10322.302,1637
H,2185,10326.815,1638
L,2097,10330.924,1639
H,2188,10335.436,1640
H,2191,10339.612,1641
H,2194,10344.049,1642
H,2197,10348.155,1643
L,2108,10352.26,1644
H,2200,10356.773,1645
L,2120,10360.878,1646
H,2203,10365.39,1647
H,2206,10369.494,1648
L,2124,10374.006,1649
H,2209,10378.097,1650
L,2127,10382.605,1651
H,2212,10386.708,1652
L,2132,10391.222,1653
H,2215,10395.323,1654
H,2218,10399.835,1655
L,2136,10403.938,1656
H,2221,10408.45,1657
H,2224,10412.555,1658
H,2227,10416.659,1659
L,2148,10421.172,1660
H,2230,10425.275,1661
L,2154,10429.815,1662
H,2233,10433.9,1663
L,2159,10438.405,1664
H,2236,10442.509,1665
H,2239,10447.022,1666
L,2162,10451.123,1667
H,2242,10455.634,1668
L,2165,10459.738,1669
H,2245,10464.251,1670
H,2248,10468.356,1671
L,2168,10472.871,1672
H,2251,10476.972,1673
L,2172,10481.077,1674
H,2254,10485.614,1675
H,2257,10489.692,1676
L,2177,10494.203,1677
H,2260,10498.306,1678
L,2184,10502.818,1679
H,2263,10506.922,1680
L,2190,10511.433,1681
H,2266,10515.546,1682
H,2269,10520.049,1683
L,2201,10524.161,1684
H,2272,10528.665,1685
L,2205,10532.772,1686
H,2275,10537.283,1687
L,2210,10541.393,1688
H,2278,10545.91,1689
H,2281,10550.015,1690
L,2214,10554.12,1691
H,2284,10558.632,1692
L,2217,10562.735,1693
H,2287,10567.248,1694
H,2290,10571.361,1695
L,2223,10575.863,1696
H,2293,10579.969,1697
H,2296,10584.481,1698
L,2231,10588.586,1699
H,2299,10593.096,1700
H,2302,10597.199,1701
H,2305,10601.713,1702
L,2235,10605.815,1703
H,2308,10610.33,1704
H,2311,10614.431,1705
L,2238,10618.536,1706
H,2314,10623.05,1707
H,2317,10627.154,1708
L,2243,10631.666,1709
H,2320,10635.782,1710
L,2247,10640.272,1711
H,2323,10644.372,1712
L,2253,10648.885,1713
H,2326,10652.992,1714
L,2256,10657.502,1715
H,2329,10661.606,1716
L,2262,10666.119,1717
H,2332,10670.225,1718
L,2265,10674.737,1719
H,2335,10678.841,1720
H,2338,10682.944,1721
L,2268,10687.616,1722
H,2341,10691.591,1723
H,2344,10696.072,1724
L,2274,10700.176,1725
H,2347,10704.689,1726
H,2350,10708.791,1727
H,2353,10713.302,1728
L,2277,10717.404,1729
H,2356,10721.916,1730
H,2359,10726.022,1731
L,2280,10730.535,1732
H,2362,10734.639,1733
H,2365,10739.153,1734
H,2368,10743.255,1735
H,2371,10747.499,1736
H,2374,10751.868,1737
H,2377,10755.986,1738
H,2380,10760.495,1739
L,2285,10764.592,1740
H,2383,10769.102,1741
H,2386,10773.202,1742
H,2389,10777.725,1743
H,2392,10781.82,1744
L,2289,10786.343,1745
H,2395,10790.45,1746
H,2398,10794.984,1747
L,2295,10799.088,1748
H,2401,10803.601,1749
H,2404,10807.707,1750
L,2301,10812.218,1751
H,2407,10816.322,1752
H,2410,10820.426,1753
L,2310,10824.937,1754
H,2413,10829.041,1755
H,2416,10833.553,1756
L,2316,10837.658,1757
H,2419,10842.17,1758
H,2422,10846.273,1759
L,2321,10850.787,1760
H,2425,10854.892,1761
H,2428,10859.4,1762
L,2324,10863.505,1763
H,2431,10868.017,1764
H,2434,10872.123,1765
L,2327,10876.635,1766
H,2437,10880.738,1767
L,2331,10884.835,1768
H,2440,10889.353,1769
H,2443,10893.458,1770
L,2334,10897.97,1771
H,2446,10902.074,1772
H,2449,10906.586,1773
L,2337,10910.69,1774
H,2452,10915.201,1775
H,2455,10919.306,1776
L,2343,10923.817,1777
H,2458,10927.924,1778
H,2461,10932.434,1779
L,2351,10936.538,1780
H,2464,10941.055,1781
H,2467,10945.153,1782
L,2358,10949.258,1783
H,2470,10953.771,1784
H,2473,10957.875,1785
L,2366,10962.386,1786
H,2476,10966.49,1787
L,2387,10971.002,1788
H,2479,10975.109,1789
H,2482,10979.62,1790
L,2397,10983.723,1791
H,2485,10988.234,1792
H,2488,10992.338,1793
L,2403,10996.845,1794
H,2491,11000.955,1795
L,2409,11005.467,1796
H,2494,11009.572,1797
H,2497,11013.674,1798
L,2415,11018.19,1799
H,2500,11022.291,1800
L,2421,11026.802,1801
H,2503,11030.907,1802
L,2427,11035.419,1803
H,2506,11039.524,1804
L,2433,11044.037,1805
H,2509,11048.139,1806
H,2512,11052.65,1807
L,2439,11056.754,1808
H,2515,11061.268,1809
L,2442,11065.372,1810
H,2518,11069.875,1811
L,2450,11073.988,1812
H,2521,11078.5,1813
L,2454,11082.602,1814
H,2524,11086.707,1815
L,2460,11091.22,1816
H,2527,11095.323,1817
L,2466,11099.835,1818
H,2530,11103.94,1819
L,2472,11108.452,1820
H,2533,11112.555,1821
H,2536,11117.066,1822
L,2477,11121.174,1823
H,2539,11125.685,1824
L,2481,11129.788,1825
H,2542,11134.3,1826
L,2487,11138.404,1827
H,2545,11142.916,1828
L,2493,11147.02,1829
H,2548,11151.125,1830
H,2551,11155.637,1831
L,2496,11159.741,1832
H,2554,11164.252,1833
L,2501,11168.356,1834
H,2557,11172.868,1835
H,2560,11176.973,1836
L,2505,11181.485,1837
H,2563,11185.593,1838
L,2508,11190.101,1839
H,2566,11194.204,1840
L,2511,11198.716,1841
H,2569,11202.82,1842
H,2572,11207.332,1843
L,2516,11211.534,1844
H,2575,11215.541,1845
L,2519,11220.053,1846
H,2578,11224.156,1847
L,2522,11228.673,1848
H,2581,11232.773,1849
H,2584,11237.285,1850
L,2526,11241.389,1851
H,2587,11245.901,1852
L,2529,11250.004,1853
H,2590,11254.517,1854
H,2593,11258.621,1855
L,2532,11263.132,1856
H,2596,11267.238,1857
L,2535,11271.749,1858
H,2599,11275.855,1859
H,2602,11279.956,1860
L,2540,11284.469,1861
H,2605,11288.573,1862
L,2543,11293.086,1863
H,2608,11297.191,1864
L,2546,11301.702,1865
H,2611,11305.806,1866
L,2550,11310.317,1867
H,2614,11314.421,1868
H,2617,11318.935,1869
L,2555,11323.037,1870
H,2620,11327.55,1871
H,2623,11331.653,1872
L,2559,11336.166,1873
H,2626,11340.27,1874
L,2564,11344.782,1875
H,2629,11348.886,1876
L,2567,11352.99,1877
H,2632,11357.501,1878
L,2571,11361.606,1879
H,2635,11366.119,1880
L,2576,11370.222,1881
H,2638,11374.735,1882
H,2641,11378.841,1883
L,2580,11383.351,1884
H,2644,11387.454,1885
H,2647,11391.965,1886
L,2583,11396.074,1887
H,2650,11400.582,1888
H,2653,11404.686,1889
H,2656,11409.199,1890
L,2589,11413.301,1891
H,2659,11417.407,1892
L,2592,11421.92,1893
H,2662,11426.022,1894
H,2665,11430.534,1895
H,2668,11434.64,1896
L,2598,11439.156,1897
H,2671,11443.255,1898
L,2601,11447.766,1899
H,2674,11451.871,1900
H,2677,11456.383,1901
L,2606,11460.487,1902
H,2680,11465.0,1903
L,2609,11469.103,1904
H,2683,11473.616,1905
L,2613,11477.72,1906
H,2686,11481.823,1907
L,2616,11486.338,1908
H,2689,11490.441,1909
L,2622,11494.952,1910
H,2692,11499.054,1911
H,2695,11503.568,1912
L,2627,11507.67,1913
H,2698,11512.183,1914
L,2630,11516.287,1915
H,2701,11520.8,1916
L,2634,11524.903,1917
H,2704,11529.421,1918
L,2637,11533.52,1919
H,2707,11538.031,1920
H,2710,11542.135,1921
L,2640,11546.239,1922
H,2713,11550.753,1923
H,2716,11554.856,1924
H,2719,11559.367,1925
L,2646,11563.473,1926
H,2722,11567.984,1927
H,2725,11572.088,1928
L,2652,11576.601,1929
H,2728,11580.704,1930
L,2661,11585.217,1931
H,2731,11589.32,1932
H,2734,11593.832,1933
H,2737,11597.937,1934
L,2666,11602.448,1935
H,2740,11606.557,1936
H,2743,11611.065,1937
H,2746,11615.168,1938
H,2749,11619.273,1939
H,2752,11623.784,1940
H,2755,11627.888,1941
L,2673,11632.4,1942
H,2758,11636.505,1943
H,2761,11641.018,1944
H,2764,11645.12,1945
H,2767,11649.637,1946
L,2676,11653.737,1947
H,2770,11658.249,1948
H,2773,11662.354,1949
L,2681,11666.865,1950
H,2776,11670.969,1951
H,2779,11675.481,1952
L,2684,11679.584,1953
H,2782,11683.689,1954
H,2785,11688.2,1955
L,2687,11692.306,1956
H,2788,11696.818,1957
H,2791,11700.921,1958
L,2691,11705.434,1959
H,2794,11709.537,1960
H,2797,11714.048,1961
H,2800,11718.153,1962
L,2694,11722.665,1963
H,2803,11726.77,1964
L,2699,11731.281,1965
H,2806,11735.385,1966
H,2809,11739.898,1967
H,2812,11744.002,1968
L,2702,11748.106,1969
H,2815,11752.617,1970
H,2818,11756.722,1971
L,2705,11761.233,1972
H,2821,11765.337,1973
H,2824,11769.849,1974
L,2709,11773.956,1975
H,2827,11778.467,1976
H,2830,11782.57,1977
L,2715,11787.081,1978
H,2833,11791.186,1979
H,2836,11795.699,1980
H,2839,11799.802,1981
L,2724,11804.314,1982
H,2842,11808.419,1983
H,2845,11812.521,1984
L,2729,11817.034,1985
H,2848,11821.138,1986
H,2851,11825.651,1987
L,2735,11829.756,1988
H,2854,11834.267,1989
H,2857,11838.371,1990
L,2744,11842.884,1991
H,2860,11846.986,1992
H,2863,11851.499,1993
L,2762,11855.602,1994
H,2866,11860.114,1995
H,2869,11864.219,1996
H,2872,11868.731,1997
L,2772,11872.835,1998
H,2875,11877.347,1999
H,2878,11881.45,2000
L,2780,11885.555,2001
H,2881,11890.067,2002
H,2884,11894.171,2003
L,2784,11898.751,2004
H,2887,11903.265,2005
H,2890,11907.367,2006
H,2893,11911.879,2007
L,2790,11915.984,2008
H,2896,11920.495,2009
H,2899,11924.598,2010
L,2798,11929.111,2011
H,2902,11933.216,2012
H,2905,11937.728,2013
H,2908,11941.832,2014
L,2804,11946.344,2015
H,2911,11950.448,2016
H,2914,11954.959,2017
L,2810,11959.062,2018
H,2917,11963.574,2019
H,2920,11967.68,2020
H,2923,11971.784,2021
L,2817,11976.295,2022
H,2926,11980.402,2023
H,2929,11984.912,2024
L,2823,11989.016,2025
H,2932,11993.531,2026
H,2935,11997.632,2027
L,2829,12002.144,2028
H,2938,12006.248,2029
H,2941,12010.76,2030
H,2944,12014.862,2031
L,2837,12019.375,2032
H,2947,12023.474,2033
H,2950,12027.992,2034
L,2844,12032.096,2035
H,2953,12036.2,2036
H,2956,12040.712,2037
L,2850,12044.816,2038
H,2959,12049.328,2039
H,2962,12053.433,2040
L,2856,12057.944,2041
H,2965,12062.048,2042
H,2968,12066.561,2043
L,2862,12070.666,2044
H,2971,12075.177,2045
H,2974,12079.281,2046
H,2977,12083.793,2047
L,2870,12087.898,2048
H,2980,12092.41,2049
H,2983,12096.513,2050
L,2877,12101.024,2051
H,2986,12105.128,2052
L,2883,12109.234,2053
H,2989,12113.75,2054
H,2992,12117.848,2055
L,2889,12122.361,2056
H,2995,12126.465,2057
L,2898,12130.976,2058
H,2998,12135.081,2059
L,2906,12139.594,2060
H,3001,12143.698,2061
L,2912,12148.21,2062
H,3004,12152.313,2063
L,2919,12156.831,2064
H,3007,12160.928,2065
L,2928,12165.441,2066
H,3010,12169.546,2067
L,2934,12173.65,2068
H,3013,12178.162,2069
L,2940,12182.265,2070
H,3016,12186.777,2071
H,3019,12190.885,2072
L,2949,12195.395,2073
H,3022,12199.498,2074
H,3025,12204.009,2075
L,2955,12208.115,2076
H,3028,12212.625,2077
H,3031,12216.73,2078
H,3034,12221.241,2079
L,2961,12225.346,2080
H,3037,12229.858,2081
H,3040,12233.963,2082
L,2967,12238.066,2083
H,3043,12242.578,2084
H,3046,12246.682,2085
L,2973,12251.193,2086
H,3049,12255.298,2087
H,3052,12259.812,2088
H,3055,12263.914,2089
L,2982,12268.426,2090
H,3058,12272.53,2091
L,2988,12277.042,2092
H,3061,12281.123,2093
L,2991,12285.635,2094
H,3064,12289.741,2095
L,2996,12294.255,2096
H,3067,12298.354,2097
L,2999,12302.459,2098
H,3070,12306.973,2099
L,3002,12311.076,2100
H,3073,12315.589,2101
L,3005,12319.694,2102
H,3076,12324.204,2103
H,3079,12328.32,2104
L,3008,12332.826,2105
H,3082,12336.928,2106
L,3011,12341.508,2107
H,3085,12346.021,2108
L,3015,12350.124,2109
H,3088,12354.637,2110
H,3091,12358.742,2111
L,3018,12363.257,2112
H,3094,12367.359,2113
H,3097,12371.873,2114
L,3024,12375.975,2115
H,3100,12380.487,2116
H,3103,12384.603,2117
H,3106,12389.102,2118
L,3030,12393.205,2119
H,3109,12397.31,2120
H,3112,12401.822,2121
L,3039,12405.923,2122
H,3115,12410.437,2123
H,3118,12414.543,2124
L,3045,12419.056,2125
H,3121,12423.162,2126
H,3124,12427.672,2127
H,3127,12431.776,2128
L,3051,12436.271,2129
H,3130,12440.377,2130
H,3133,12444.899,2131
L,3059,12448.986,2132
H,3136,12453.499,2133
H,3139,12457.601,2134
H,3142,12461.706,2135
L,3062,12466.219,2136
H,3145,12470.323,2137
L,3065,12474.835,2138
H,3148,12478.938,2139
L,3069,12483.451,2140
H,3151,12487.554,2141
L,3072,12492.079,2142
H,3154,12496.189,2143
H,3157,12500.69,2144
L,3075,12504.803,2145
L,3078,12509.304,2146
H,3160,12513.406,2147
L,3083,12517.921,2148
H,3163,12522.025,2149
H,3166,12526.128,2150
L,3086,12530.656,2151
H,3169,12534.758,2152
L,3090,12539.269,2153
H,3172,12543.359,2154
L,3096,12547.87,2155
H,3175,12551.977,2156
L,3102,12556.496,2157
H,3178,12560.602,2158
H,3181,12565.113,2159
H,3184,12569.217,2160
L,3111,12573.732,2161
H,3187,12577.832,2162
H,3190,12582.347,2163
L,3117,12586.453,2164
H,3193,12590.965,2165
L,3125,12595.069,2166
H,3196,12599.172,2167
H,3199,12603.682,2168
H,3202,12607.786,2169
L,3132,12612.298,2170
H,3205,12616.401,2171
H,3208,12620.914,2172
H,3211,12625.018,2173
L,3140,12629.532,2174
H,3214,12633.635,2175
H,3217,12638.148,2176
L,3146,12642.265,2177
H,3220,12646.756,2178
H,3223,12650.858,2179
H,3226,12655.368,2180
L,3149,12659.472,2181
H,3229,12663.577,2182
H,3232,12668.089,2183
L,3153,12672.194,2184
H,3235,12676.706,2185
H,3238,12680.81,2186
L,3156,12685.322,2187
H,3241,12689.425,2188
H,3244,12693.96,2189
H,3247,12698.043,2190
L,3161,12702.554,2191
H,3250,12706.667,2192
H,3253,12711.17,2193
L,3162,12715.272,2194
H,3256,12719.783,2195
H,3259,12723.885,2196
L,3165,12727.989,2197
H,3262,12732.501,2198
L,3170,12736.606,2199
H,3265,12741.118,2200
H,3268,12745.22,2201
H,3271,12749.734,2202
L,3173,12753.839,2203
H,3274,12758.349,2204
H,3277,12762.453,2205
L,3176,12766.982,2206
H,3280,12771.08,2207
H,3283,12775.646,2208
L,3180,12779.685,2209
H,3286,12784.198,2210
H,3289,12788.313,2211
H,3292,12792.406,2212
L,3189,12796.916,2213
H,3295,12801.045,2214
H,3298,12805.569,2215
L,3195,12809.663,2216
H,3301,12814.187,2217
H,3304,12818.29,2218
L,3200,12822.801,2219
H,3307,12826.904,2220
H,3310,12831.417,2221
L,3209,12835.521,2222
H,3313,12840.033,2223
H,3316,12844.138,2224
H,3319,12848.65,2225
L,3216,12852.746,2226
H,3322,12857.265,2227
H,3325,12861.369,2228
L,3222,12865.474,2229
H,3328,12869.986,2230
H,3331,12874.09,2231
L,3231,12878.602,2232
H,3334,12882.706,2233
H,3337,12887.217,2234
H,3340,12891.32,2235
L,3237,12895.835,2236
H,3343,12899.938,2237
H,3346,12904.451,2238
L,3245,12908.562,2239
H,3349,12913.067,2240
H,3352,12917.171,2241
L,3252,12921.685,2242
H,3355,12925.788,2243
H,3358,12929.891,2244
L,3258,12934.403,2245
H,3361,12938.508,2246
H,3364,12943.019,2247
L,3264,12947.123,2248
H,3367,12951.636,2249
L,3267,12955.739,2250
H,3370,12960.252,2251
L,3276,12964.355,2252
H,3373,12968.866,2253
L,3282,12972.971,2254
H,3376,12977.484,2255
L,3288,12981.589,2256
H,3379,12986.101,2257
L,3297,12990.204,2258
H,3382,12994.308,2259
L,3303,12998.818,2260
H,3385,13002.924,2261
L,3309,13007.435,2262
H,3388,13011.541,2263
H,3391,13016.053,2264
L,3317,13020.156,2265
L,3324,13024.667,2266
H,3394,13028.765,2267
H,3397,13033.284,2268
H,3400,13037.389,2269
H,3403,13041.901,2270
L,3330,13046.005,2271
H,3406,13050.517,2272
L,3336,13054.62,2273
H,3409,13058.725,2274
L,3345,13063.236,2275
H,3412,13067.341,2276
L,3351,13071.852,2277
H,3415,13075.963,2278
L,3357,13080.469,2279
H,3418,13084.573,2280
L,3363,13089.084,2281
H,3421,13093.189,2282
L,3368,13097.7,2283
H,3424,13101.805,2284
L,3371,13106.316,2285
H,3427,13110.421,2286
L,3374,13114.932,2287
H,3430,13119.039,2288
H,3433,13123.549,2289
L,3378,13127.654,2290
H,3436,13131.757,2291
L,3381,13136.268,2292
H,3439,13140.373,2293
L,3384,13144.887,2294
H,3442,13148.99,2295
L,3387,13153.502,2296
H,3445,13157.605,2297
L,3390,13162.117,2298
H,3448,13166.221,2299
H,3451,13170.733,2300
L,3395,13174.837,2301
H,3454,13179.35,2302
H,3457,13183.453,2303
L,3398,13187.966,2304
H,3460,13192.07,2305
H,3463,13196.173,2306
